song,link,prefix,title,genre,artist,token_count,wpm,duration_mins
bất ngờ em buông tay vinahouse,https://zingmp3.vn/bai-hat/Bat-Ngo-Em-Buong-Tay-Vinahouse-Chau-Khai-Phong-Anh-Thi/Z6FUODUF.html,bat-ngo-em-buong-tay-vinahouse,Bất Ngờ Em Buông Tay (Vinahouse),dance việt,"Châu Khải Phong, Anh Thi",483.0,111.96687335323828,4.313775901165063
bất ngờ mình chia tay,https://zingmp3.vn/bai-hat/Bat-Ngo-Minh-Chia-Tay-Hoang-Chau/ZW6W6O7I.html,bat-ngo-minh-chia-tay,Bất Ngờ Mình Chia Tay,,Hoang Chau,542.0,121.56582913016648,4.458489724276499
bất nhiễm cover,https://zingmp3.vn/bai-hat/Bat-Nhiem-Cover-Thuy-Tien/Z6ABDWB9.html,bat-nhiem-cover,Bất Nhiễm (Cover),v-pop,Thủy Tiên,351.0,84.07051384409031,4.175066666666667
bần,https://zingmp3.vn/bai-hat/Ban-Ho-Sa-Lee-Phu-Quy/Z6IUDW8W.html,ban,Bần,nhạc trữ tình,Trang Anh Thơ,336.0,54.76713102818769,6.135066666666666
bầu trời của biển,https://zingmp3.vn/bai-hat/Bau-Troi-Cua-Bien-Thanh-Dat/Z6BAUD8O.html,bau-troi-cua-bien,Bầu Trời Của Biển,v-pop,Thành Đạt,422.0,76.50656288525224,5.515866666666667
bầu trời của con,https://zingmp3.vn/bai-hat/Bau-Troi-Cua-Con-Lam-Chan-Huy/ZW7876OF.html,bau-troi-cua-con,Bầu Trời Của Con,nhạc dân ca - quê hương,Lâm Chấn Huy,392.0,72.04480921078222,5.441058201058201
bầu trời của em màu xanh,https://zingmp3.vn/bai-hat/Bau-Troi-Cua-Em-Mau-Xanh-Kiwi-Kim-Quy-A-C-Xuan-Tai/ZWC0IWID.html,bau-troi-cua-em-mau-xanh,Bầu Trời Của Em Màu Xanh,nhạc trẻ,"Acy Xuân Tài, Kiwi Kim Quý",340.0,106.08203677510608,3.2050666666666667
bật tivi,https://zingmp3.vn/bai-hat/Bat-Tivi-Duy-Khoa/ZWZAB9EO.html,bat-tivi,Bật Tivi,,Duy Khoa,427.0,93.39119892118867,4.572165310355833
bật tình yêu lên,https://zingmp3.vn/bai-hat/Bat-Tinh-Yeu-Len-Tang-Duy-Tan-Hoa-Minzy/Z6708WAZ.html,bat-tinh-yeu-len,Bật Tình Yêu Lên,v-pop,"Tăng Duy Tân, Hòa Minzy",417.0,122.72406215664728,3.397866666666667
bậu về nơi đâu,https://zingmp3.vn/bai-hat/Bau-Ve-Noi-Dau-Ho-Khac-Tung/Z6UUFZIZ.html,bau-ve-noi-dau,Bậu Về Nơi Đâu,nhạc trữ tình,Hồ Khắc Tùng,439.0,67.18427979676373,6.534266666666666
bậu đi theo người,https://zingmp3.vn/bai-hat/Vong-Kim-Lang-Bau-Di-Theo-Nguoi-Nguyen-Tuan-Phong/ZW6BBWDA.html,bau-di-theo-nguoi,Bậu Đi Theo Người,new age / world music,Phi Nhung,250.0,49.99483984763478,5.000516068496363
bậu ơi,https://zingmp3.vn/bai-hat/Bau-Oi-Dan-Truong/ZWZ9DOW9.html,bau-oi,Bậu Ơi,nhạc trẻ,Đan Trường,360.0,63.08673995115343,5.706428962389553
bắc kim thang,https://zingmp3.vn/bai-hat/Bac-Kim-Thang-Be-Tu-Anh/ZOO96UAA.html,bac-kim-thang,Bắc Kim Thang,nhạc thiếu nhi,Bé Tú Anh,278.0,61.867600367941606,4.4934666666666665
bắc kim thang,https://zingmp3.vn/bai-hat/Bac-Kim-Thang-Be-Tu-Anh/ZOO96UAA.html,bac-kim-thang,Bắc kim thang,nhạc trẻ,Bé Băng Châu,195.0,74.30328427296733,2.6243792842807623
bắc ninh - kinh bắc chương trình nghệ thuật chào mừng thành phố từ sơn,https://zingmp3.vn/bai-hat/Bac-Ninh-Kinh-Bac-Chuong-Trinh-Nghe-Thuat-Chao-Mung-Thanh-Pho-Tu-Son-Trong-Tan/Z6OB769O.html,bac-ninh-kinh-bac-chuong-trinh-nghe-thuat-chao-mung-thanh-pho-tu-son,Bắc Ninh - Kinh Bắc (Chương Trình Nghệ Thuật Chào Mừng Thành Phố Từ Sơn),nhạc trẻ,Trọng Tấn,315.0,71.41322082379727,4.410947950061251
bắc ninh trong tôi,https://zingmp3.vn/bai-hat/Bac-Ninh-Trong-Toi-Binh-Tai/ZWAF0ZF0.html,bac-ninh-trong-toi,Bắc Ninh Trong Tôi,nhạc dân ca - quê hương,Bỉnh Tài,654.0,158.12888874560755,4.135866666666667
bắt đầu acoustic version,https://zingmp3.vn/bai-hat/Bat-Dau-Acoustic-Version-Lam-Thanh-Tung/ZW6C7U9A.html,bat-dau-acoustic-version,Bắt Đầu (Acoustic Version),,Lam Thanh Tung,336.0,83.31334715183348,4.032967243383711
bắt đầu khi kết thúc,https://zingmp3.vn/bai-hat/Bat-Dau-Khi-Ket-Thuc-Truong-Nhu-Anh/ZW7UBD6W.html,bat-dau-khi-ket-thuc,Bắt Đầu Khi Kết Thúc,,,1073.0,225.09128250192904,4.766954935230797
bắt đầu một kết thúc,https://zingmp3.vn/bai-hat/Bat-Dau-Mot-Ket-Thuc-Anh-Minh/ZW67ICIF.html,bat-dau-mot-ket-thuc,Bắt Đầu Một Kết Thúc,,Anh Minh,475.0,126.1729288960562,3.764674436552984
bắt đầu yêu,https://zingmp3.vn/bai-hat/Bat-Dau-Yeu-Lam-Chan-Hai/ZW6I00WA.html,bat-dau-yeu,Bắt Đầu Yêu,,Lam Chan Hai,401.0,88.4970454962021,4.531224717747319
bằng cách nào đó,https://zingmp3.vn/bai-hat/Bang-Cach-Nao-Do-Fer-BFABB-Thai-Ngan/ZWAD6EDA.html,bang-cach-nao-do,Bằng Cách Nào Đó,nhạc trẻ,"Fer, BFABB, Thái Ngân",824.0,172.52550194592112,4.776105507337034
bằng lòng em ơi,https://zingmp3.vn/bai-hat/Bang-Long-Em-Oi-Lee-Ken-Rum-Bi-N/Z6UUW0UE.html,bang-long-em-oi,Bằng Lòng Em Ơi,v-pop,"Lee Ken, Rum Bi - N",540.0,139.24604814303922,3.8780274715250087
bằng lòng không em,https://zingmp3.vn/bai-hat/Bang-Long-Khong-Em-Khang-Ty-Piu-Nhok/ZWBU980U.html,bang-long-khong-em,Bằng Lòng Không Em,nhạc trẻ,"Khang Ty, Piu Nhok",497.0,167.4603531155937,2.9678666666666667
bằng lăng tím buồn,https://zingmp3.vn/bai-hat/Bang-Lang-Tim-Buon-Nguyen-Dong/ZW9A9ZEI.html,bang-lang-tim-buon,Bằng Lăng Tím Buồn,nhạc trữ tình,Nguyễn Đông,341.0,74.68120849425699,4.56607501238043
bế văn đàn sống mãi,https://zingmp3.vn/bai-hat/Be-Van-Dan-Song-Mai-Quang-Ly/ZWZCDCIB.html,be-van-dan-song-mai,Bế Văn Đàn Sống Mãi,,Quang Ly,303.0,81.00046037674772,3.740719479749775
bến bờ cho con,https://zingmp3.vn/bai-hat/Ben-Bo-Cho-Con-Vy-Oanh/ZW8IUFBA.html,ben-bo-cho-con,Bến Bờ Cho Con,nhạc trẻ,Vy Oanh,191.0,38.35752155518664,4.979466666666666
bến bờ sông thương,https://zingmp3.vn/bai-hat/Ben-Bo-Song-Thuong-Phu-Tien-Phu/ZW6CFZ77.html,ben-bo-song-thuong,Bến Bờ Sông Thương,,Phu Tien Phu,353.0,71.09112868581565,4.965457807823944
bến cũ,https://zingmp3.vn/bai-hat/Ben-Cu-Co-Thach-Xuyen/Z6BU09C9.html,ben-cu,Bến Cũ,nhạc trẻ,Cổ Thạch Xuyên,530.0,77.44804171897282,6.843297625563634
bến không thuyền,https://zingmp3.vn/bai-hat/Ben-Khong-Thuyen-Hoang-Tho/ZW6UCEZI.html,ben-khong-thuyen,Bến Không Thuyền,,Hoang Tho,316.0,58.954596355343774,5.360057052979162
bến không đò,https://zingmp3.vn/bai-hat/Ben-Khong-Do-Nana-Liu/ZZEBD6FU.html,ben-khong-do,Bến Không Đò,v-pop,Nana Liu,407.0,101.73304449258455,4.000666666666667
bến nước tuổi thơ,https://zingmp3.vn/bai-hat/Ben-Nuoc-Tuoi-Tho-Ruby-Bao-An/ZW6976BU.html,ben-nuoc-tuoi-tho,Bến Nước Tuổi Thơ,,Be Bao An,208.0,70.50335431790944,2.9502142417522297
bến phụ con đò,https://zingmp3.vn/bai-hat/Ben-Phu-Con-Do-Vu-Tuan-Khang/ZOI0979I.html,ben-phu-con-do,Bến Phụ Con Đò,nhạc trẻ,Vũ Tuấn Khang,388.0,72.04239150760591,5.385717934683452
bến sông chờ 2,https://zingmp3.vn/bai-hat/Ben-Song-Cho-2-Duong-Nguyen-Tam/ZW7UFI7A.html,ben-song-cho-2,Bến Sông Chờ 2,,,310.0,61.805094950134055,5.015767717048505
bến sông quê,https://zingmp3.vn/bai-hat/Ben-Song-Que-Dan-Truong/ZW6FDFEZ.html,ben-song-que,Bến Sông Quê,,Dan Truong,301.0,55.09949325529431,5.46284515912636
bến sầu tương tư,https://zingmp3.vn/bai-hat/Ben-Sau-Tuong-Tu-Bich-Thao-Mai-Tuan/ZW7U9D97.html,ben-sau-tuong-tu,Bến Sầu Tương Tư,,,384.0,70.16431092242637,5.472867829123986
bến vong tình,https://zingmp3.vn/bai-hat/Ben-Vong-Tinh-Ho-Quang-8/ZWZAEA8Z.html,ben-vong-tinh,Bến Vong Tình,,Ho Quang 8,311.0,66.11205775866594,4.704134321991123
bến vắng,https://zingmp3.vn/bai-hat/Ben-Vang-Cam-Ly/ZWZCW7DC.html,ben-vang,Bến Vắng,,Cam Ly,402.0,74.75621505367593,5.37747931341038
bến xưa vẫn chờ,https://zingmp3.vn/bai-hat/Ben-Xua-Van-Cho-Minh-Luan/ZW697COI.html,ben-xua-van-cho,Bến Xưa Vẫn Chờ,nhạc dân ca - quê hương,Minh Luân,336.0,64.15730466810608,5.237127739984883
bến xưa vẫn đợi,https://zingmp3.vn/bai-hat/Ben-Xua-Van-Doi-Thuy-Phuong/ZW66W7F0.html,ben-xua-van-doi,Bến Xưa Vẫn Đợi,,Thuy Phuong,346.0,61.36054271066859,5.638802799243201
bến đàn xuân,https://zingmp3.vn/bai-hat/Ben-Dan-Xuan-Minh-Thuan/ZW78CF8W.html,ben-dan-xuan,Bến Đàn Xuân,nhạc trẻ,Minh Thuận,279.0,56.18593102191444,4.965655902207627
bến đò hẹn ước,https://zingmp3.vn/bai-hat/Ben-Do-Hen-Uoc-Ho-Quang-Loc-Nha-Phuong/ZW6FOZDO.html,ben-do-hen-uoc,Bến Đò Hẹn Ước,,"Hồ Quang Lộc, Nhã Phượng",298.0,61.67925998909845,4.831445773711783
bến đò năm xưa,https://zingmp3.vn/bai-hat/Ben-Do-Nam-Xua-Mai-Tien-Dat/Z6B6U8I0.html,ben-do-nam-xua,Bến Đò Năm Xưa,nhạc trẻ,Mai Tiến Đạt,331.0,71.16012022633213,4.651481742122136
bến đò vẫn đợi,https://zingmp3.vn/bai-hat/Ben-Do-Van-Doi-Huynh-Phong-Thang-Tram/ZUBDBWZD.html,ben-do-van-doi,Bến Đò Vẫn Đợi,v-pop,"Huỳnh Phong, Thắng Trầm",667.0,143.63030807660283,4.643866666666667
bến đợi bơ vơ,https://zingmp3.vn/bai-hat/Ben-Doi-Bo-Vo-Tuan-Song-Thu-To-My/ZUWWWOA7.html,ben-doi-bo-vo,Bến Đợi Bơ Vơ,nhạc trẻ,"Tuấn Sông Thu, Tố My",299.0,54.29165348624703,5.507292204238016
bến đợi chờ,https://zingmp3.vn/bai-hat/Ben-Doi-Cho-Ai-Hoang-Lam/Z7I8C07U.html,ben-doi-cho,Bến Đợi Chờ,nhạc trẻ,Minh Tuyết,385.0,91.58014537956984,4.203967993327598
bến đợi đò sang,https://zingmp3.vn/bai-hat/Ben-Doi-Do-Sang-Kim-Linh/ZW8W906I.html,ben-doi-do-sang,Bến Đợi Đò Sang,trữ tình & bolero,Kim Linh,399.0,64.1121775644871,6.223466666666667
bể cái ly,https://zingmp3.vn/bai-hat/Be-Cai-Ly-Minh-Hang/ZWZCOCED.html,be-cai-ly,Bể Cái Ly,,Minh Hang,471.0,111.22597979938918,4.234622170553238
bể khổ trần ai liên khúc lý - điệu lý cải lương,https://zingmp3.vn/bai-hat/Be-Kho-Tran-Ai-Lien-Khuc-Ly-Dieu-Ly-Cai-Luong-Thuong-Nguyen/ZWACFWZW.html,be-kho-tran-ai-lien-khuc-ly-dieu-ly-cai-luong,Bể Khổ Trần Ai (Liên Khúc Lý - Điệu Lý Cải Lương),nhạc tôn giáo,Thích Trung Đạt,633.0,68.92971847199708,9.183266869966376
bệnh viện thống nhất niềm tự hào của tôi,https://zingmp3.vn/bai-hat/Benh-Vien-Thong-Nhat-Niem-Tu-Hao-Cua-Toi-Holy-Thang/ZW7OAO9C.html,benh-vien-thong-nhat-niem-tu-hao-cua-toi,Bệnh Viện Thống Nhất Niềm Tự Hào Của Tôi,,Holy Thang,348.0,114.2682019176043,3.045466666666667
bỉ ngạn,https://zingmp3.vn/bai-hat/Bi-Ngan-Aiden/ZWCE7UAO.html,bi-ngan,Bỉ Ngạn,nhạc trẻ,Aiden,225.0,61.52471926498468,3.657066666666666
bịt mắt bắt anh,https://zingmp3.vn/bai-hat/Bit-Mat-Bat-Anh-Phi-Phuong-Anh-RIN9-DREAMeR/Z6FZ8W60.html,bit-mat-bat-anh,Bịt Mắt Bắt Anh,nhạc trẻ,"Phí Phương Anh, RIN9, Dreamer",448.0,149.52908352060263,2.9960726666145385
bọt biển,https://zingmp3.vn/bai-hat/Bot-Bien-Gia-Huy-Vy-Oanh/ZW78CF60.html,bot-bien,Bọt Biển,nhạc trữ tình,"Gia Huy, Vy Oanh",312.0,70.83805764424673,4.404412125003258
bọt mưa,https://zingmp3.vn/bai-hat/Bot-Mua-Ha-Vy/ZWZA0O6O.html,bot-mua,Bọt Mưa,,Ha Vy,297.0,60.08198847294142,4.9432451812702105
bọt nước,https://zingmp3.vn/bai-hat/Bot-Nuoc-Nguyen-Vu/ZW78U9II.html,bot-nuoc,Bọt Nước,nhạc trữ tình,Nguyên Vũ,345.0,90.31239842374116,3.820073500664633
bỏ anh thì đừng hối hận,https://zingmp3.vn/bai-hat/Bo-Anh-Thi-Dung-Hoi-Han-Suno-Nguyen/ZW80OZF6.html,bo-anh-thi-dung-hoi-han,Bỏ Anh Thì Đừng Hối Hận,nhạc trẻ,Suno Nguyễn,461.0,85.00527510620863,5.423192848020434
bỏ anh đi,https://zingmp3.vn/bai-hat/Bo-Anh-Di-Renny-Hieu/ZW80777W.html,bo-anh-di,Bỏ Anh Đi,nhạc trẻ,Renny Hiếu,409.0,86.58254663575053,4.723815779185236
bỏ buộc đành buông,https://zingmp3.vn/bai-hat/Bo-Buoc-Danh-Buong-Henry-Ngoc-Thach/Z7UF8FI7.html,bo-buoc-danh-buong,Bỏ Buộc Đành Buông,nhạc trẻ,Henry Ngọc Thạch,546.0,94.3842401197975,5.784864075898558
bỏ em vào balo,https://zingmp3.vn/bai-hat/Bo-Em-Vao-Balo-Tan-Tran-Freak-D/ZU0C7D9C.html,bo-em-vao-balo,Bỏ Em Vào Balo,nhạc trẻ,"Tân Trần, Freak D",485.0,151.53093105603,3.2006666666666663
bỏ lại,https://zingmp3.vn/bai-hat/Bo-Lai-Phia-Sau-Thai-Trinh/ZW77FUCB.html,bo-lai,Bỏ Lại,v-pop,"Hải Lưu, Huy Lee",371.0,78.24229205941292,4.741681132223004
bỏ lại nơi thương nhớ bắc kim thang ost,https://zingmp3.vn/bai-hat/Bo-Lai-Noi-Thuong-Nho-Bac-Kim-Thang-OST-Ngoc-Linh/ZWAFODO8.html,bo-lai-noi-thuong-nho-bac-kim-thang-ost,Bỏ Lại Nơi Thương Nhớ (Bắc Kim Thang OST),nhạc trẻ,Ngọc Linh,168.0,38.78235710548186,4.3318666666666665
bỏ lại phía sau,https://zingmp3.vn/bai-hat/Bo-Lai-Phia-Sau-Thai-Trinh/ZW77FUCB.html,bo-lai-phia-sau,Bỏ Lại Phía Sau,,,483.0,124.75811498670504,3.871491646467016
bỏ lại quá khứ,https://zingmp3.vn/bai-hat/Bo-Lai-Qua-Khu-Ben-B/Z7W98U9A.html,bo-lai-qua-khu,Bỏ Lại Quá Khứ,rap việt,Ben B,383.0,110.07434089515634,3.4794666666666667
bỏ lại thương nhưng vướng thì đau,https://zingmp3.vn/bai-hat/Bo-Lai-Thuong-Nhung-Vuong-Thi-Dau-Ly-Tuan-Kiet/Z78AIOF9.html,bo-lai-thuong-nhung-vuong-thi-dau,Bỏ Lại Thương Nhưng Vướng Thì Đau,v-pop,Lý Tuấn Kiệt,304.0,69.04219117155394,4.403104751479136
bỏ lỡ nhau rồi,https://zingmp3.vn/bai-hat/Bo-Lo-Nhau-Roi-A-C-Xuan-Tai/ZO9CBDF9.html,bo-lo-nhau-roi,Bỏ Lỡ Nhau Rồi,nhạc trẻ,A.C Xuân Tài,477.0,90.58337975388666,5.265866666666667
bỏ mặc anh đi remix,https://zingmp3.vn/bai-hat/Bo-Mac-Anh-Di-Remix-Bang-Cuong/ZW6BUA00.html,bo-mac-anh-di-remix,Bỏ Mặc Anh Đi (Remix),,Bang Cuong,338.0,76.88444799552096,4.396207670238991
bỏ mặc quá khứ thám tử henry ost,https://zingmp3.vn/bai-hat/Bo-Mac-Qua-Khu-Tham-Tu-Henry-OST-Hoang-Yen-Chibi/ZW7076OZ.html,bo-mac-qua-khu-tham-tu-henry-ost,Bỏ Mặc Quá Khứ (Thám Tử Henry OST),,Hoang Yen Chibi,292.0,72.55980385660328,4.024266666666667
bỏ phật nhập ma,https://zingmp3.vn/bai-hat/Bo-Phat-Nhap-Ma-Thai-Quynh/ZWDIO0BA.html,bo-phat-nhap-ma,Bỏ Phật Nhập Ma,nhạc tôn giáo,Thái Quỳnh,387.0,119.50535599938574,3.2383485808116346
bỏ thuốc vì em nhé ？,https://zingmp3.vn/bai-hat/Bo-thuoc-vi-em-nhe-Kay-Chau-Anh-TJ/Z6CBB8CD.html,bo-thuoc-vi-em-nhe,Bỏ thuốc vì em nhé ？,,"Kay Chau Anh, 99Tj",497.0,137.62169030657788,3.611349336669533
bỏ đi mà làm người,https://zingmp3.vn/bai-hat/Bo-Di-Ma-Lam-Nguoi-Val-Huyn/ZOWCE707.html,bo-di-ma-lam-nguoi,Bỏ Đi Mà Làm Người,nhạc trẻ,Val Huyn,323.0,69.4077245767221,4.653660697995673
bỏ đi mà làm người kiếp cần sa 3,https://zingmp3.vn/bai-hat/Bo-Di-Ma-Lam-Nguoi-Kiep-Can-Sa-3-Tao-Lu-Phu/ZZEEWUDE.html,bo-di-ma-lam-nguoi-kiep-can-sa-3,Bỏ Đi Mà Làm Người (Kiếp Cần Sa 3),nhạc trẻ,Tào Lữ Phụ,497.0,113.94204316194902,4.361866666666667
bố chẳng đi đâu xa,https://zingmp3.vn/bai-hat/Bo-Chang-Di-Dau-Xa-Be-Bao-Ngu/ZW7UCW6E.html,bo-chang-di-dau-xa,Bố Chẳng Đi Đâu Xa,blues,,241.0,66.55738184008516,3.620935699950479
bố mẹ khỏe không,https://zingmp3.vn/bai-hat/Bo-Me-Khoe-Khong-Le-Bao-Binh/ZW7WD9F9.html,bo-me-khoe-khong,Bố Mẹ Khỏe Không,,Le Bao Binh,332.0,61.83914464017652,5.368767662162998
bố vợ,https://zingmp3.vn/bai-hat/Bo-Vo-Trinh-Dinh-Quang/Z7WIO79B.html,bo-vo,Bơ Vơ,nhạc trẻ,B.O.M,536.0,141.86493082909885,3.778241718143195
bố vợ,https://zingmp3.vn/bai-hat/Bo-Vo-Trinh-Dinh-Quang/Z7WIO79B.html,bo-vo,Bố Vợ,v-pop,Trịnh Đình Quang,330.0,70.11331444759207,4.706666666666666
bố ơi kể chuyện con nghe,https://zingmp3.vn/bai-hat/Bo-Oi-Ke-Chuyen-Con-Nghe-Nguyen-Van-Chung-Be-Banh-Quy/Z7ID9A60.html,bo-oi-ke-chuyen-con-nghe,Bố Ơi Kể Chuyện Con Nghe,nhạc trẻ,"Nguyễn Văn Chung, Bé Bánh Quy",317.0,83.94018838187539,3.7764985534443656
bốn mùa,https://zingmp3.vn/bai-hat/Bon-Mua-Yeu-Thuong-Thanh-Ngan/Z6AA8Z9U.html,bon-mua,Bốn Mùa,nhạc trẻ,Jang Mi,348.0,81.42851288076201,4.273687283342456
bốn mùa du ca,https://zingmp3.vn/bai-hat/Bon-Mua-Du-Ca-Kim-Linh/ZOZA0E6C.html,bon-mua-du-ca,Bốn Mùa Du Ca,,Kim Linh,496.0,99.23300266150495,4.998337112622827
bốn mùa tình yêu,https://zingmp3.vn/bai-hat/Bon-Mua-Tinh-Yeu-Doan-Trang/ZWZ9ZDUZ.html,bon-mua-tinh-yeu,Bốn Mùa Tình Yêu,,,371.0,116.63620916999264,3.180830401125968
bốn năm vợ chồng,https://zingmp3.vn/bai-hat/Bon-Nam-Vo-Chong-Phuong-Tu-Long/ZW7AUZAI.html,bon-nam-vo-chong,Bốn Năm Vợ Chồng,nhạc trữ tình,Phương Tử Long,306.0,62.34543879970168,4.908137722521959
bống bống bang bang cover,https://zingmp3.vn/bai-hat/Bong-Bong-Bang-Bang-Cover-Tuan-Anh-Tran/ZW789ZUB.html,bong-bong-bang-bang-cover,Bống Bống Bang Bang (Cover),nhạc trẻ,Tuấn Anh Trần,194.0,65.39821117850012,2.96644199442229
bỗng,https://zingmp3.vn/bai-hat/Bong-Dem-Beat-La-Hoang-Phuc/Z6E7BUZ0.html,bong,Bỗng,nhạc trữ tình,Triệu Lộc,363.0,79.68185092847594,4.555617066750072
bỗng hóa thành cơn mưa,https://zingmp3.vn/bai-hat/Bong-Hoa-Thanh-Con-Mua-Dong-Duy/ZWZA8C98.html,bong-hoa-thanh-con-mua,Bỗng Hóa Thành Cơn Mưa,,Dong Duy,359.0,68.82234090806028,5.216329396286997
bộ phim dài nhất,https://zingmp3.vn/bai-hat/Bo-Phim-Dai-Nhat-Phu-Luan/ZW7UOFZ0.html,bo-phim-dai-nhat,Bộ Phim Dài Nhất,,Phu Luan,327.0,83.31021818416527,3.925088748142935
bộ đội cùng dân chống dịch corona,https://zingmp3.vn/bai-hat/Bo-Doi-Cung-Dan-Chong-Dich-Corona-Hoang-Y-Nhung/ZWBWWFEU.html,bo-doi-cung-dan-chong-dich-corona,Bộ Đội Cùng Dân Chống Dịch Corona,nhạc trẻ,Hoàng Y Nhung,390.0,105.22718278950964,3.7062666666666666
bờ mộng mị,https://zingmp3.vn/bai-hat/Bo-Mong-Mi-Linh-Cao/ZW8W777D.html,bo-mong-mi,Bờ Mộng Mị,nhạc trẻ,Linh Cáo,330.0,64.42460369107425,5.1222666666666665
bờ sông trắng,https://zingmp3.vn/bai-hat/Bo-Song-Trang-Pham-Thu-Ha/ZW6D7WZI.html,bo-song-trang,Bờ Sông Trắng,,Pham Thu Ha,146.0,43.29450981404017,3.3722520621460648
bờ đá xanh tạ tội,https://zingmp3.vn/bai-hat/Bo-Da-Xanh-Ta-Toi-Luu-Anh-Loan/ZW78I66A.html,bo-da-xanh-ta-toi,Bờ Đá Xanh Tạ Tội,,,273.0,54.50412660629172,5.008795058253186
bờm có quạt mo,https://zingmp3.vn/bai-hat/Bom-Co-Quat-Mo-Ai-Van/ZW78EBO8.html,bom-co-quat-mo,Bờm Có Quạt Mo,new age / world music,Ái Vân,225.0,53.693395555139794,4.190459509474288
bờm ơi,https://zingmp3.vn/bai-hat/Bom-Oi-Do-Hoang-Duong/Z67ABEDU.html,bom-oi,Bờm Ơi,v-pop,Đỗ Hoàng Dương,308.0,79.02569190243236,3.897466666666667
bởi thế anh yêu em,https://zingmp3.vn/bai-hat/Boi-The-Anh-Yeu-Em-Quang-Ha/ZWZDD7DI.html,boi-the-anh-yeu-em,Bởi Thế Anh Yêu Em,,Quang Ha,257.0,56.99696403607762,4.509012091193586
bởi thế ta yêu nhau,https://zingmp3.vn/bai-hat/Boi-The-Ta-Yeu-Nhau-Quang-Ha/ZWZEB0DU.html,boi-the-ta-yeu-nhau,Bởi Thế Ta Yêu Nhau,,Quang Ha,257.0,56.98595404658075,4.509883256318324
bởi tôi nghèo,https://zingmp3.vn/bai-hat/Boi-Toi-Ngheo-Hoang-Lam/Z7I8C007.html,boi-toi-ngheo,Bởi Tôi Nghèo,nhạc trữ tình,Hoàng Lâm,297.0,63.21696196396783,4.698106185002737
bởi vì anh không phải trai ngoan,https://zingmp3.vn/bai-hat/Boi-Vi-Anh-Khong-Phai-Trai-Ngoan-Lua-Ma/ZUUBUB7W.html,boi-vi-anh-khong-phai-trai-ngoan,Bởi Vì Anh Không Phải Trai Ngoan,nhạc trẻ,"Lửa, Ma$$",809.0,241.71981471645984,3.346850157687596
bởi vì anh yêu em,https://zingmp3.vn/bai-hat/Boi-Vi-Anh-Yeu-Em-Bach-Neul/ZUOZIDI7.html,boi-vi-anh-yeu-em,Bởi Vì Anh Yêu Em,,Bách Neul,315.0,105.29078665922307,2.991714754867464
bởi vì em tin,https://zingmp3.vn/bai-hat/Boi-Vi-Em-Tin-Nhat-Kim-Anh/ZWADAC0C.html,boi-vi-em-tin,Bởi Vì Em Tin,nhạc trữ tình,Nhật Kim Anh,311.0,64.13605367355916,4.849066666666667
bởi vì là khi yêu,https://zingmp3.vn/bai-hat/Boi-Vi-La-Khi-Yeu-Anh-Tu/Z6ZU7A90.html,boi-vi-la-khi-yeu,Bởi Vì Là Khi Yêu,v-pop,Anh Tú,521.0,131.2122229684352,3.970666666666667
bởi vì sao,https://zingmp3.vn/bai-hat/Boi-Vi-Sao-Tuan-Hung/ZW6IIOWE.html,boi-vi-sao,Bởi Vì Sao,nhạc trẻ,Tuấn Hưng,293.0,69.03772188858535,4.244056611150207
bởi vì ta còn yêu,https://zingmp3.vn/bai-hat/Boi-Vi-Ta-Con-Yeu-Pham-Huy-Du/ZWZBW77A.html,boi-vi-ta-con-yeu,Bởi Vì Ta Còn Yêu,,Pham Huy Du,539.0,128.27357603224132,4.201956604566193
bởi vì thế,https://zingmp3.vn/bai-hat/Boi-Vi-The-Minh-Trang-LyLy/ZW78AC0E.html,boi-vi-the,Bởi Vì Thế,nhạc trẻ,Minh Trang LyLy,294.0,78.66682790722587,3.737280475408554
bởi vì đa nghi,https://zingmp3.vn/bai-hat/Boi-Vi-Da-Nghi-Dinh-Kien-Phong/ZW68U9O7.html,boi-vi-da-nghi,Bởi Vì Đa Nghi,,Dinh Kien Phong,394.0,77.96001619631043,5.053872731476505
bởi vì đã yêu em,https://zingmp3.vn/bai-hat/Boi-vi-da-yeu-em-Winno-CCMK/Z7OFFEFA.html,boi-vi-da-yeu-em,Bởi vì đã yêu em,rap việt,"Winno, CCMK",718.0,137.87894305612454,5.207466666666666
bụi bay vào mắt,https://zingmp3.vn/bai-hat/Bui-Bay-Vao-Mat-BeeBoss-Chau-Ngoc-Lan/Z6D9ZUAC.html,bui-bay-vao-mat,Bụi Bay Vào Mắt,nhạc trẻ,"BeeBoss, Châu Ngọc Lan",472.0,135.18470410973137,3.491519274376417
bụi trong mắt em,https://zingmp3.vn/bai-hat/Bui-Trong-Mat-Em-Trio-666/ZW6UZEC6.html,bui-trong-mat-em,Bụi Trong Mắt Em,nhạc trẻ,Trio 666,306.0,65.64405110218782,4.661503896577789
bụi trần,https://zingmp3.vn/bai-hat/Bui-Tran-Jin-Tuan-Nam/Z79087EC.html,bui-tran,Bụi Trần,v-pop,Jin Tuấn Nam,357.0,87.76719714367734,4.067578908958219
